YEAR,Value,ISO3_Code,WB_Code
1997,65.2512001901191,TJK,NY.GDP.DEFL.KD.ZG
1996,430.412728198188,TJK,NY.GDP.DEFL.KD.ZG
1995,294.530765618633,TJK,NY.GDP.DEFL.KD.ZG
1994,263.011478064155,TJK,NY.GDP.DEFL.KD.ZG
1993,1207.2110489489,TJK,NY.GDP.DEFL.KD.ZG
1992,574.014511227964,TJK,NY.GDP.DEFL.KD.ZG
1991,99.6335110908983,TJK,NY.GDP.DEFL.KD.ZG
1990,6.28991299918663,TJK,NY.GDP.DEFL.KD.ZG
2021,2.77178000998204,TKM,NY.GDP.DEFL.KD.ZG
2020,-4.34974180757671,TKM,NY.GDP.DEFL.KD.ZG
2019,4.38275226849976,TKM,NY.GDP.DEFL.KD.ZG
2018,1.21087594013873,TKM,NY.GDP.DEFL.KD.ZG
2017,-1.54244268478659,TKM,NY.GDP.DEFL.KD.ZG
2016,-4.86560287903114,TKM,NY.GDP.DEFL.KD.ZG
2015,-5.15329778752206,TKM,NY.GDP.DEFL.KD.ZG
2014,0.669180966750076,TKM,NY.GDP.DEFL.KD.ZG
2013,1.15244583252145,TKM,NY.GDP.DEFL.KD.ZG
2012,8.27008408241873,TKM,NY.GDP.DEFL.KD.ZG
2011,12.8574543671204,TKM,NY.GDP.DEFL.KD.ZG
2010,2.30608815331743,TKM,NY.GDP.DEFL.KD.ZG
2009,9.76101613509299,TKM,NY.GDP.DEFL.KD.ZG
2008,59.7403855468372,TKM,NY.GDP.DEFL.KD.ZG
2007,9.26934465401983,TKM,NY.GDP.DEFL.KD.ZG
2006,12.249959293056,TKM,NY.GDP.DEFL.KD.ZG
2005,7.02679084259007,TKM,NY.GDP.DEFL.KD.ZG
2004,18.3477638214348,TKM,NY.GDP.DEFL.KD.ZG
2003,27.1543298649025,TKM,NY.GDP.DEFL.KD.ZG
2002,25.1531001485651,TKM,NY.GDP.DEFL.KD.ZG
2001,32.3148627412749,TKM,NY.GDP.DEFL.KD.ZG
2000,23.4645481936837,TKM,NY.GDP.DEFL.KD.ZG
1999,23.0053043870684,TKM,NY.GDP.DEFL.KD.ZG
1998,17.6168033195453,TKM,NY.GDP.DEFL.KD.ZG
1997,61.8000441061326,TKM,NY.GDP.DEFL.KD.ZG
1996,1014.01161581983,TKM,NY.GDP.DEFL.KD.ZG
1995,705.718482580622,TKM,NY.GDP.DEFL.KD.ZG
1994,952.307149668942,TKM,NY.GDP.DEFL.KD.ZG
1993,1133.99014566884,TKM,NY.GDP.DEFL.KD.ZG
1992,3089.15254991916,TKM,NY.GDP.DEFL.KD.ZG
1991,106.160919660581,TKM,NY.GDP.DEFL.KD.ZG
1990,-20.8603561293651,TKM,NY.GDP.DEFL.KD.ZG
2021,59.0838497110713,TLS,NY.GDP.DEFL.KD.ZG
2020,-19.2266531049002,TLS,NY.GDP.DEFL.KD.ZG
2019,5.16428345869988,TLS,NY.GDP.DEFL.KD.ZG
2018,-1.36269499343967,TLS,NY.GDP.DEFL.KD.ZG
2017,-0.212799455428609,TLS,NY.GDP.DEFL.KD.ZG
2016,0.141367073258863,TLS,NY.GDP.DEFL.KD.ZG
2015,7.20272656720353,TLS,NY.GDP.DEFL.KD.ZG
2014,-0.72805110472585,TLS,NY.GDP.DEFL.KD.ZG
2013,16.6427681770437,TLS,NY.GDP.DEFL.KD.ZG
2012,6.1604670783707,TLS,NY.GDP.DEFL.KD.ZG
2011,11.5656732746114,TLS,NY.GDP.DEFL.KD.ZG
2010,10.9637989502854,TLS,NY.GDP.DEFL.KD.ZG
2009,1.76512587619911,TLS,NY.GDP.DEFL.KD.ZG
2008,7.25676387978855,TLS,NY.GDP.DEFL.KD.ZG
2007,8.47751518449822,TLS,NY.GDP.DEFL.KD.ZG
2006,2.38059845195224,TLS,NY.GDP.DEFL.KD.ZG
2005,1.83747719818945,TLS,NY.GDP.DEFL.KD.ZG
2004,-10.4851308048803,TLS,NY.GDP.DEFL.KD.ZG
2003,6.80044175915803,TLS,NY.GDP.DEFL.KD.ZG
2002,5.39203771110913,TLS,NY.GDP.DEFL.KD.ZG
2001,11.8340283174281,TLS,NY.GDP.DEFL.KD.ZG
2000,2.99889591177187,TLS,NY.GDP.DEFL.KD.ZG
1999,7.18520115234584,TLS,NY.GDP.DEFL.KD.ZG
1998,3.87677883316961,TLS,NY.GDP.DEFL.KD.ZG
1997,0.231034202777252,TLS,NY.GDP.DEFL.KD.ZG
1996,8.1600908527484,TLS,NY.GDP.DEFL.KD.ZG
1995,3.06200842996122,TLS,NY.GDP.DEFL.KD.ZG
1994,2.87291199375824,TLS,NY.GDP.DEFL.KD.ZG
1993,4.75647481950965,TLS,NY.GDP.DEFL.KD.ZG
1992,15.155653655469,TLS,NY.GDP.DEFL.KD.ZG
1991,4.06212623567983,TLS,NY.GDP.DEFL.KD.ZG
1990,4.06212623567983,TLS,NY.GDP.DEFL.KD.ZG
2021,2.47456266775067,TON,NY.GDP.DEFL.KD.ZG
2020,0.43844596361491,TON,NY.GDP.DEFL.KD.ZG
2019,4.72800475373694,TON,NY.GDP.DEFL.KD.ZG
2018,4.93734088158944,TON,NY.GDP.DEFL.KD.ZG
2017,5.57528645959195,TON,NY.GDP.DEFL.KD.ZG
2016,2.97355538261547,TON,NY.GDP.DEFL.KD.ZG
2015,5.20195788917211,TON,NY.GDP.DEFL.KD.ZG
2014,0.0415389306808009,TON,NY.GDP.DEFL.KD.ZG
2013,-2.29125163479002,TON,NY.GDP.DEFL.KD.ZG
2012,4.28459194493769,TON,NY.GDP.DEFL.KD.ZG
2011,0.475221374667939,TON,NY.GDP.DEFL.KD.ZG
2010,7.72157994907818,TON,NY.GDP.DEFL.KD.ZG
2009,4.90887981438752,TON,NY.GDP.DEFL.KD.ZG
2008,4.43244325889145,TON,NY.GDP.DEFL.KD.ZG
2007,4.4067477359236,TON,NY.GDP.DEFL.KD.ZG
2006,18.2436676645624,TON,NY.GDP.DEFL.KD.ZG
2005,8.25224653875016,TON,NY.GDP.DEFL.KD.ZG
2004,8.40895777293549,TON,NY.GDP.DEFL.KD.ZG
2003,11.3997048992014,TON,NY.GDP.DEFL.KD.ZG
2002,7.61930034121107,TON,NY.GDP.DEFL.KD.ZG
2001,4.02071928409904,TON,NY.GDP.DEFL.KD.ZG
2000,2.63973272434666,TON,NY.GDP.DEFL.KD.ZG
1999,7.8661084274205,TON,NY.GDP.DEFL.KD.ZG
1998,2.82722308583867,TON,NY.GDP.DEFL.KD.ZG
1997,-0.117974143918758,TON,NY.GDP.DEFL.KD.ZG
1996,2.97475626535409,TON,NY.GDP.DEFL.KD.ZG
1995,-3.42260102303989,TON,NY.GDP.DEFL.KD.ZG
1994,28.6260002001203,TON,NY.GDP.DEFL.KD.ZG
1993,0.0657706671105274,TON,NY.GDP.DEFL.KD.ZG
1992,7.44750453397867,TON,NY.GDP.DEFL.KD.ZG
1991,9.46130270346552,TON,NY.GDP.DEFL.KD.ZG
1990,12.2477473848168,TON,NY.GDP.DEFL.KD.ZG
2021,19.0933595979048,TTO,NY.GDP.DEFL.KD.ZG
2020,-3.79188317365001,TTO,NY.GDP.DEFL.KD.ZG
2019,-3.81228212859769,TTO,NY.GDP.DEFL.KD.ZG
2018,2.68705726829177,TTO,NY.GDP.DEFL.KD.ZG
2017,8.21366055257951,TTO,NY.GDP.DEFL.KD.ZG
2016,-0.741516049133921,TTO,NY.GDP.DEFL.KD.ZG
2015,-8.73361424910222,TTO,NY.GDP.DEFL.KD.ZG
2014,-0.916060796862865,TTO,NY.GDP.DEFL.KD.ZG
2013,1.65391111573305,TTO,NY.GDP.DEFL.KD.ZG
2012,0.344697728081428,TTO,NY.GDP.DEFL.KD.ZG
2011,15.7297032514581,TTO,NY.GDP.DEFL.KD.ZG
2010,12.7333361257462,TTO,NY.GDP.DEFL.KD.ZG
2009,-27.6317920499278,TTO,NY.GDP.DEFL.KD.ZG
2008,23.792521003189,TTO,NY.GDP.DEFL.KD.ZG
2007,12.7518502876051,TTO,NY.GDP.DEFL.KD.ZG
2006,1.72921265884327,TTO,NY.GDP.DEFL.KD.ZG
2005,13.3214257161692,TTO,NY.GDP.DEFL.KD.ZG
2004,8.88422470453017,TTO,NY.GDP.DEFL.KD.ZG
2003,10.4785614283141,TTO,NY.GDP.DEFL.KD.ZG
2002,-5.19253491668657,TTO,NY.GDP.DEFL.KD.ZG
2001,2.79394763478622,TTO,NY.GDP.DEFL.KD.ZG
2000,12.0431530642792,TTO,NY.GDP.DEFL.KD.ZG
1999,4.30318181247706,TTO,NY.GDP.DEFL.KD.ZG
1998,-1.85648387898057,TTO,NY.GDP.DEFL.KD.ZG
1997,-3.54356763782603,TTO,NY.GDP.DEFL.KD.ZG
1996,1.84954320173001,TTO,NY.GDP.DEFL.KD.ZG
1995,4.16928787404554,TTO,NY.GDP.DEFL.KD.ZG
1994,13.2678024515459,TTO,NY.GDP.DEFL.KD.ZG
1993,8.81178502260418,TTO,NY.GDP.DEFL.KD.ZG
1992,-6.9148572793612,TTO,NY.GDP.DEFL.KD.ZG
1991,1.57239169096131,TTO,NY.GDP.DEFL.KD.ZG
1990,15.4888864078281,TTO,NY.GDP.DEFL.KD.ZG
2021,4.51678033390613,TUN,NY.GDP.DEFL.KD.ZG
2020,6.80569317573834,TUN,NY.GDP.DEFL.KD.ZG
2019,7.13521222424285,TUN,NY.GDP.DEFL.KD.ZG
2018,7.92466367014788,TUN,NY.GDP.DEFL.KD.ZG
2017,4.71388569389377,TUN,NY.GDP.DEFL.KD.ZG
2016,4.93496360110481,TUN,NY.GDP.DEFL.KD.ZG
2015,4.2138400764201,TUN,NY.GDP.DEFL.KD.ZG
2014,4.66466047449812,TUN,NY.GDP.DEFL.KD.ZG
2013,4.50027018979038,TUN,NY.GDP.DEFL.KD.ZG
2012,4.66181078103054,TUN,NY.GDP.DEFL.KD.ZG
2011,4.57111406039029,TUN,NY.GDP.DEFL.KD.ZG
2010,9.46502454900151,TUN,NY.GDP.DEFL.KD.ZG
2009,3.02304497058495,TUN,NY.GDP.DEFL.KD.ZG
2008,6.34032425229705,TUN,NY.GDP.DEFL.KD.ZG
2007,2.12647656280636,TUN,NY.GDP.DEFL.KD.ZG
2006,3.83382638659022,TUN,NY.GDP.DEFL.KD.ZG
2005,4.17583607671025,TUN,NY.GDP.DEFL.KD.ZG
2004,3.35160946012441,TUN,NY.GDP.DEFL.KD.ZG
2003,2.68475626739917,TUN,NY.GDP.DEFL.KD.ZG
2002,2.28480283262084,TUN,NY.GDP.DEFL.KD.ZG
2001,3.91357764557321,TUN,NY.GDP.DEFL.KD.ZG
2000,3.28357941152886,TUN,NY.GDP.DEFL.KD.ZG
1999,3.36141895778627,TUN,NY.GDP.DEFL.KD.ZG
1998,3.27167597647902,TUN,NY.GDP.DEFL.KD.ZG
1997,14.1253365327371,TUN,NY.GDP.DEFL.KD.ZG
1996,4.35659524908014,TUN,NY.GDP.DEFL.KD.ZG
1995,5.3510954461247,TUN,NY.GDP.DEFL.KD.ZG
1994,4.52605766638574,TUN,NY.GDP.DEFL.KD.ZG
1993,4.69134337171741,TUN,NY.GDP.DEFL.KD.ZG
1992,5.69154486496357,TUN,NY.GDP.DEFL.KD.ZG
1991,7.03680208904586,TUN,NY.GDP.DEFL.KD.ZG
1990,4.47650447770722,TUN,NY.GDP.DEFL.KD.ZG
2021,28.9730004765532,TUR,NY.GDP.DEFL.KD.ZG
2020,14.7893415893496,TUR,NY.GDP.DEFL.KD.ZG
2019,13.8677568970462,TUR,NY.GDP.DEFL.KD.ZG
2018,16.5122765099312,TUR,NY.GDP.DEFL.KD.ZG
2017,10.9824216683285,TUR,NY.GDP.DEFL.KD.ZG
2016,8.13047807814451,TUR,NY.GDP.DEFL.KD.ZG
2015,7.84491693010263,TUR,NY.GDP.DEFL.KD.ZG
2014,7.38951863770303,TUR,NY.GDP.DEFL.KD.ZG
2013,6.2801096970818,TUR,NY.GDP.DEFL.KD.ZG
2012,7.42267328660553,TUR,NY.GDP.DEFL.KD.ZG
2011,8.20084709330651,TUR,NY.GDP.DEFL.KD.ZG
2010,7.00928360259741,TUR,NY.GDP.DEFL.KD.ZG
2009,5.44644910319889,TUR,NY.GDP.DEFL.KD.ZG
2008,12.046153593928,TUR,NY.GDP.DEFL.KD.ZG
2007,6.1997582025374,TUR,NY.GDP.DEFL.KD.ZG
2006,9.37620636352707,TUR,NY.GDP.DEFL.KD.ZG
2005,7.08541612916396,TUR,NY.GDP.DEFL.KD.ZG
2004,12.427511075424,TUR,NY.GDP.DEFL.KD.ZG
2003,23.2892809893822,TUR,NY.GDP.DEFL.KD.ZG
2002,37.5748208317121,TUR,NY.GDP.DEFL.KD.ZG
2001,52.9797606802043,TUR,NY.GDP.DEFL.KD.ZG
2000,49.3607762430324,TUR,NY.GDP.DEFL.KD.ZG
1999,54.2799583040521,TUR,NY.GDP.DEFL.KD.ZG
1998,143.639661614673,TUR,NY.GDP.DEFL.KD.ZG
1997,81.4548625820616,TUR,NY.GDP.DEFL.KD.ZG
1996,77.223512216706,TUR,NY.GDP.DEFL.KD.ZG
1995,86.007542441817,TUR,NY.GDP.DEFL.KD.ZG
1994,104.749137215122,TUR,NY.GDP.DEFL.KD.ZG
1993,68.3794283559812,TUR,NY.GDP.DEFL.KD.ZG
1992,65.1994382769795,TUR,NY.GDP.DEFL.KD.ZG
1991,59.1641068909336,TUR,NY.GDP.DEFL.KD.ZG
1990,58.2443981066746,TUR,NY.GDP.DEFL.KD.ZG
2021,4.68476572711678,TUV,NY.GDP.DEFL.KD.ZG
2020,0.890825244312992,TUV,NY.GDP.DEFL.KD.ZG
2019,6.43874385090449,TUV,NY.GDP.DEFL.KD.ZG
2018,7.29559359114998,TUV,NY.GDP.DEFL.KD.ZG
2017,2.96996222836934,TUV,NY.GDP.DEFL.KD.ZG
2016,8.16326530612245,TUV,NY.GDP.DEFL.KD.ZG
2015,3.20315928038613,TUV,NY.GDP.DEFL.KD.ZG
2014,7.5,TUV,NY.GDP.DEFL.KD.ZG
2013,0.877192982456165,TUV,NY.GDP.DEFL.KD.ZG
2012,2.17391304347827,TUV,NY.GDP.DEFL.KD.ZG
2011,1.64133738601822,TUV,NY.GDP.DEFL.KD.ZG
2010,-0.568181818181813,TUV,NY.GDP.DEFL.KD.ZG
2009,1.05263157894737,TUV,NY.GDP.DEFL.KD.ZG
2008,4.77941176470587,TUV,NY.GDP.DEFL.KD.ZG
2007,-0.833333333333329,TUV,NY.GDP.DEFL.KD.ZG
2006,4.12698412698414,TUV,NY.GDP.DEFL.KD.ZG
2005,1.49488591660112,TUV,NY.GDP.DEFL.KD.ZG
2004,5.73643410852713,TUV,NY.GDP.DEFL.KD.ZG
2003,1.17302052785921,TUV,NY.GDP.DEFL.KD.ZG
2002,4.83091787439614,TUV,NY.GDP.DEFL.KD.ZG
2001,3.84615384615385,TUV,NY.GDP.DEFL.KD.ZG
2000,14.4533616980466,TUV,NY.GDP.DEFL.KD.ZG
1999,6.12145266042883,TUV,NY.GDP.DEFL.KD.ZG
1998,2.74064672352952,TUV,NY.GDP.DEFL.KD.ZG
1997,-1.30535237376276,TUV,NY.GDP.DEFL.KD.ZG
1996,12.6922634550864,TUV,NY.GDP.DEFL.KD.ZG
1995,5.15041470927051,TUV,NY.GDP.DEFL.KD.ZG
1994,-4.66491334138077,TUV,NY.GDP.DEFL.KD.ZG
1993,2.54643474492336,TUV,NY.GDP.DEFL.KD.ZG
1992,7.34406692918725,TUV,NY.GDP.DEFL.KD.ZG
1991,2.64307163479893,TUV,NY.GDP.DEFL.KD.ZG
1990,2.04941878460987,TUV,NY.GDP.DEFL.KD.ZG
2021,2.67430327389397,TZA,NY.GDP.DEFL.KD.ZG
2020,6.42301399038681,TZA,NY.GDP.DEFL.KD.ZG
2019,2.2804089300173,TZA,NY.GDP.DEFL.KD.ZG
2018,3.04136223867999,TZA,NY.GDP.DEFL.KD.ZG
2017,2.63812393333545,TZA,NY.GDP.DEFL.KD.ZG
2016,7.47203366759727,TZA,NY.GDP.DEFL.KD.ZG
2015,7.59136402332241,TZA,NY.GDP.DEFL.KD.ZG
2014,6.05084588935551,TZA,NY.GDP.DEFL.KD.ZG
2013,9.66618357795825,TZA,NY.GDP.DEFL.KD.ZG
2012,10.4838939974038,TZA,NY.GDP.DEFL.KD.ZG
2011,12.1984228784034,TZA,NY.GDP.DEFL.KD.ZG
2010,9.42871625296149,TZA,NY.GDP.DEFL.KD.ZG
2009,9.04166245405979,TZA,NY.GDP.DEFL.KD.ZG
2008,16.3807546294266,TZA,NY.GDP.DEFL.KD.ZG
2007,9.09938952758738,TZA,NY.GDP.DEFL.KD.ZG
2006,5.51009528749724,TZA,NY.GDP.DEFL.KD.ZG
2005,6.42620252324851,TZA,NY.GDP.DEFL.KD.ZG
2004,6.88562313045458,TZA,NY.GDP.DEFL.KD.ZG
2003,8.41868264342142,TZA,NY.GDP.DEFL.KD.ZG
2002,7.2330306793359,TZA,NY.GDP.DEFL.KD.ZG
2001,4.81596921527445,TZA,NY.GDP.DEFL.KD.ZG
2000,8.20110424713742,TZA,NY.GDP.DEFL.KD.ZG
1999,11.5400000000194,TZA,NY.GDP.DEFL.KD.ZG
1998,14.2221136262033,TZA,NY.GDP.DEFL.KD.ZG
1997,20.5872321472553,TZA,NY.GDP.DEFL.KD.ZG
1996,19.3136558404147,TZA,NY.GDP.DEFL.KD.ZG
1995,26.8619513563324,TZA,NY.GDP.DEFL.KD.ZG
1994,31.169954274434,TZA,NY.GDP.DEFL.KD.ZG
1993,24.4619863302073,TZA,NY.GDP.DEFL.KD.ZG
1992,25.3754811221571,TZA,NY.GDP.DEFL.KD.ZG
1991,28.1126043575673,TZA,NY.GDP.DEFL.KD.ZG
1990,22.4491856838903,TZA,NY.GDP.DEFL.KD.ZG
2021,2.54511929619305,UGA,NY.GDP.DEFL.KD.ZG
2020,2.72148444149991,UGA,NY.GDP.DEFL.KD.ZG
2019,3.00001181631713,UGA,NY.GDP.DEFL.KD.ZG
2018,4.44338527166425,UGA,NY.GDP.DEFL.KD.ZG
2017,4.64905081962502,UGA,NY.GDP.DEFL.KD.ZG
2016,4.78100029080551,UGA,NY.GDP.DEFL.KD.ZG
2015,5.18785986456285,UGA,NY.GDP.DEFL.KD.ZG
2014,5.10630732385718,UGA,NY.GDP.DEFL.KD.ZG
2013,3.58690582613154,UGA,NY.GDP.DEFL.KD.ZG
2012,3.83745560625658,UGA,NY.GDP.DEFL.KD.ZG
2011,9.39165549203732,UGA,NY.GDP.DEFL.KD.ZG
2010,5.63761163813462,UGA,NY.GDP.DEFL.KD.ZG
2009,85.3532752350575,UGA,NY.GDP.DEFL.KD.ZG
2008,6.36427654779246,UGA,NY.GDP.DEFL.KD.ZG
2007,7.32124731768336,UGA,NY.GDP.DEFL.KD.ZG
2006,2.40562021541911,UGA,NY.GDP.DEFL.KD.ZG
2005,-1.74118529180637,UGA,NY.GDP.DEFL.KD.ZG
2004,15.5875499834451,UGA,NY.GDP.DEFL.KD.ZG
2003,7.8067408729751,UGA,NY.GDP.DEFL.KD.ZG
2002,-3.1695563374238,UGA,NY.GDP.DEFL.KD.ZG
2001,4.53447581165479,UGA,NY.GDP.DEFL.KD.ZG
2000,11.1173058824862,UGA,NY.GDP.DEFL.KD.ZG
1999,-0.113130550582341,UGA,NY.GDP.DEFL.KD.ZG
1998,8.78570685152494,UGA,NY.GDP.DEFL.KD.ZG
1997,3.09526851918858,UGA,NY.GDP.DEFL.KD.ZG
1996,4.57248128243326,UGA,NY.GDP.DEFL.KD.ZG
1995,9.37643763633046,UGA,NY.GDP.DEFL.KD.ZG
1994,6.84849755188941,UGA,NY.GDP.DEFL.KD.ZG
1993,30.1368714509449,UGA,NY.GDP.DEFL.KD.ZG
1992,45.0680290895542,UGA,NY.GDP.DEFL.KD.ZG
1991,26.0193366992486,UGA,NY.GDP.DEFL.KD.ZG
1990,44.3800896723577,UGA,NY.GDP.DEFL.KD.ZG
2021,24.8047567705188,UKR,NY.GDP.DEFL.KD.ZG
2020,10.2949601365333,UKR,NY.GDP.DEFL.KD.ZG
2019,8.24622626771318,UKR,NY.GDP.DEFL.KD.ZG
2018,15.3985303493458,UKR,NY.GDP.DEFL.KD.ZG
2017,22.0983174978017,UKR,NY.GDP.DEFL.KD.ZG
2016,17.097134924235,UKR,NY.GDP.DEFL.KD.ZG
2015,38.8816797571771,UKR,NY.GDP.DEFL.KD.ZG
2014,15.9017375254406,UKR,NY.GDP.DEFL.KD.ZG
2013,4.30879343709354,UKR,NY.GDP.DEFL.KD.ZG
2012,7.98256111045039,UKR,NY.GDP.DEFL.KD.ZG
2011,14.1819086626365,UKR,NY.GDP.DEFL.KD.ZG
2010,13.6732282073329,UKR,NY.GDP.DEFL.KD.ZG
2009,12.6299289738027,UKR,NY.GDP.DEFL.KD.ZG
2008,29.0201144092657,UKR,NY.GDP.DEFL.KD.ZG
2007,22.8423440433556,UKR,NY.GDP.DEFL.KD.ZG
2006,14.85249547084,UKR,NY.GDP.DEFL.KD.ZG
2005,24.0960586139239,UKR,NY.GDP.DEFL.KD.ZG
2004,15.3107362837374,UKR,NY.GDP.DEFL.KD.ZG
2003,8.16433975330762,UKR,NY.GDP.DEFL.KD.ZG
2002,5.25374127819229,UKR,NY.GDP.DEFL.KD.ZG
2001,10.200915874305,UKR,NY.GDP.DEFL.KD.ZG
2000,27.5014120289019,UKR,NY.GDP.DEFL.KD.ZG
1999,27.3999267140709,UKR,NY.GDP.DEFL.KD.ZG
1998,12.0120177685888,UKR,NY.GDP.DEFL.KD.ZG
1997,18.0737954563027,UKR,NY.GDP.DEFL.KD.ZG
1996,66.1456615578695,UKR,NY.GDP.DEFL.KD.ZG
1995,415.809881576547,UKR,NY.GDP.DEFL.KD.ZG
1994,952.995953408471,UKR,NY.GDP.DEFL.KD.ZG
1993,3333.58542243342,UKR,NY.GDP.DEFL.KD.ZG
1992,1768.23262154427,UKR,NY.GDP.DEFL.KD.ZG
1991,96.1028654623425,UKR,NY.GDP.DEFL.KD.ZG
1990,16.2490856973604,UKR,NY.GDP.DEFL.KD.ZG
2021,11.1806219609622,URY,NY.GDP.DEFL.KD.ZG
2020,10.9766432085298,URY,NY.GDP.DEFL.KD.ZG
2019,8.25633406013463,URY,NY.GDP.DEFL.KD.ZG
2018,7.52556005706775,URY,NY.GDP.DEFL.KD.ZG
2017,5.68017140929055,URY,NY.GDP.DEFL.KD.ZG
2016,8.16545835238871,URY,NY.GDP.DEFL.KD.ZG
2015,9.85542032172539,URY,NY.GDP.DEFL.KD.ZG
2014,10.2206566034525,URY,NY.GDP.DEFL.KD.ZG
2013,8.99924666884517,URY,NY.GDP.DEFL.KD.ZG
2012,9.41291247372213,URY,NY.GDP.DEFL.KD.ZG
2011,9.87542024568336,URY,NY.GDP.DEFL.KD.ZG
2010,5.74685698442181,URY,NY.GDP.DEFL.KD.ZG
2009,8.6170745452345,URY,NY.GDP.DEFL.KD.ZG
2008,8.90238857828685,URY,NY.GDP.DEFL.KD.ZG
2007,10.3149681755111,URY,NY.GDP.DEFL.KD.ZG
2006,7.41439912975062,URY,NY.GDP.DEFL.KD.ZG
2005,0.677868373740196,URY,NY.GDP.DEFL.KD.ZG
2004,10.1050559964877,URY,NY.GDP.DEFL.KD.ZG
2003,16.5416351537692,URY,NY.GDP.DEFL.KD.ZG
2002,12.6162766389703,URY,NY.GDP.DEFL.KD.ZG
2001,4.82661833265487,URY,NY.GDP.DEFL.KD.ZG
2000,3.53930849282203,URY,NY.GDP.DEFL.KD.ZG
1999,3.8829960652083,URY,NY.GDP.DEFL.KD.ZG
1998,12.3839054585972,URY,NY.GDP.DEFL.KD.ZG
1997,27.4851660952394,URY,NY.GDP.DEFL.KD.ZG
1996,26.4317377794743,URY,NY.GDP.DEFL.KD.ZG
1995,41.0483268728721,URY,NY.GDP.DEFL.KD.ZG
1994,38.9571823642866,URY,NY.GDP.DEFL.KD.ZG
1993,47.8519288929306,URY,NY.GDP.DEFL.KD.ZG
1992,59.6236226966025,URY,NY.GDP.DEFL.KD.ZG
1991,100.808167622167,URY,NY.GDP.DEFL.KD.ZG
1990,106.836676498035,URY,NY.GDP.DEFL.KD.ZG
2021,4.56598550261971,USA,NY.GDP.DEFL.KD.ZG
2020,1.32883273821459,USA,NY.GDP.DEFL.KD.ZG
2019,1.65046566913496,USA,NY.GDP.DEFL.KD.ZG
2018,2.29089027694276,USA,NY.GDP.DEFL.KD.ZG
2017,1.79080328489228,USA,NY.GDP.DEFL.KD.ZG
2016,0.950322479212474,USA,NY.GDP.DEFL.KD.ZG
2015,0.928042794757729,USA,NY.GDP.DEFL.KD.ZG
2014,1.74161805258845,USA,NY.GDP.DEFL.KD.ZG
2013,1.70188036067233,USA,NY.GDP.DEFL.KD.ZG
2012,1.8621649281277,USA,NY.GDP.DEFL.KD.ZG
2011,2.06310947543149,USA,NY.GDP.DEFL.KD.ZG
2010,1.21528668186946,USA,NY.GDP.DEFL.KD.ZG
2009,0.61678071512577,USA,NY.GDP.DEFL.KD.ZG
2008,1.92670969899538,USA,NY.GDP.DEFL.KD.ZG
2007,2.70925848658695,USA,NY.GDP.DEFL.KD.ZG
2006,3.08383673352866,USA,NY.GDP.DEFL.KD.ZG
2005,3.13545455674655,USA,NY.GDP.DEFL.KD.ZG
2004,2.68908760322005,USA,NY.GDP.DEFL.KD.ZG
2003,1.9743147047601,USA,NY.GDP.DEFL.KD.ZG
2002,1.55399465961345,USA,NY.GDP.DEFL.KD.ZG
2001,2.25168991597403,USA,NY.GDP.DEFL.KD.ZG
2000,2.26519517669861,USA,NY.GDP.DEFL.KD.ZG
1999,1.41509811709537,USA,NY.GDP.DEFL.KD.ZG
1998,1.12386562495534,USA,NY.GDP.DEFL.KD.ZG
1997,1.72444795356148,USA,NY.GDP.DEFL.KD.ZG
1996,1.83076455933455,USA,NY.GDP.DEFL.KD.ZG
1995,2.09668848657614,USA,NY.GDP.DEFL.KD.ZG
1994,2.13519841812374,USA,NY.GDP.DEFL.KD.ZG
1993,2.37032483639894,USA,NY.GDP.DEFL.KD.ZG
1992,2.27885434592147,USA,NY.GDP.DEFL.KD.ZG
1991,3.3818113361103,USA,NY.GDP.DEFL.KD.ZG
1990,3.74332909937958,USA,NY.GDP.DEFL.KD.ZG
2021,13.6929732776911,UZB,NY.GDP.DEFL.KD.ZG
2020,10.6103382243685,UZB,NY.GDP.DEFL.KD.ZG
2019,17.5760106233835,UZB,NY.GDP.DEFL.KD.ZG
2018,25.8811586348502,UZB,NY.GDP.DEFL.KD.ZG
2017,33.6793703839334,UZB,NY.GDP.DEFL.KD.ZG
2016,8.93036849322681,UZB,NY.GDP.DEFL.KD.ZG
2015,10.5006995149485,UZB,NY.GDP.DEFL.KD.ZG
2014,14.024917632322,UZB,NY.GDP.DEFL.KD.ZG
2013,11.9878914787951,UZB,NY.GDP.DEFL.KD.ZG
2012,15.3987947017455,UZB,NY.GDP.DEFL.KD.ZG
2011,21.6265099361492,UZB,NY.GDP.DEFL.KD.ZG
2010,48.5816899500968,UZB,NY.GDP.DEFL.KD.ZG
2009,17.2615651342413,UZB,NY.GDP.DEFL.KD.ZG
2008,26.791584982816,UZB,NY.GDP.DEFL.KD.ZG
2007,21.8970999284027,UZB,NY.GDP.DEFL.KD.ZG
2006,23.4658082867024,UZB,NY.GDP.DEFL.KD.ZG
2005,21.4308665644835,UZB,NY.GDP.DEFL.KD.ZG
2004,15.918274272174,UZB,NY.GDP.DEFL.KD.ZG
2003,26.7651832011081,UZB,NY.GDP.DEFL.KD.ZG
2002,45.4831275096349,UZB,NY.GDP.DEFL.KD.ZG
2001,45.2394762791821,UZB,NY.GDP.DEFL.KD.ZG
